order_item_id,order_id,product_id,quantity,unit_price
7727,3864,41,5,30082.04
7728,3864,81,2,37707.89
7729,3865,20,5,81513.85
7730,3865,106,4,19681.04
7731,3866,114,5,5726.03
7732,3866,37,2,25059.66
7733,3867,149,4,14866.1
7734,3867,124,3,796.22
7735,3868,111,4,9188.58
7736,3868,106,3,19681.04
7737,3869,150,3,7113.49
7738,3869,143,4,13026.41
7739,3870,58,4,27146.74
7740,3870,143,4,13026.41
7741,3871,136,3,682.08
7742,3871,86,5,15173.3
7743,3872,114,1,5726.03
7744,3872,21,5,55484.17
7745,3873,124,2,796.22
7746,3873,73,5,37272.06
7747,3874,30,5,12993.37
7748,3874,114,1,5726.03
7749,3875,111,2,9188.58
7750,3875,56,4,33257.92
7751,3876,138,4,13863.67
7752,3876,67,4,22314.95
7753,3877,40,4,19403.2
7754,3877,114,2,5726.03
7755,3878,43,4,14873.86
7756,3878,133,1,8127.63
7757,3879,60,4,33321.91
7758,3879,17,3,36162.26
7759,3880,57,4,21935.06
7760,3880,79,1,33873.61
7761,3881,124,4,796.22
7762,3881,35,1,33010.69
7763,3882,46,5,32887.05
7764,3882,40,1,19403.2
7765,3883,124,3,796.22
7766,3883,83,5,21901.29
7767,3884,105,2,8125.8
7768,3884,72,1,49059.06
7769,3885,63,2,29768.75
7770,3885,72,3,49059.06
7771,3886,28,2,54101.33
7772,3886,62,1,6674.42
7773,3887,74,1,41552.59
7774,3887,70,2,3243.71
7775,3888,21,3,55484.17
7776,3888,134,2,4785.68
7777,3889,88,3,48004.49
7778,3889,88,1,48004.49
7779,3890,65,2,8035.55
7780,3890,79,2,33873.61
7781,3891,139,2,4159.23
7782,3891,89,1,4655.22
7783,3892,15,5,69325.73
7784,3892,98,5,12384.57
7785,3893,33,1,21649.9
7786,3893,90,1,2864.12
7787,3894,16,2,2931.99
7788,3894,65,1,8035.55
7789,3895,93,5,11413.05
7790,3895,78,5,26923.68
7791,3896,36,5,29242.97
7792,3896,49,3,8217.13
7793,3897,149,3,14866.1
7794,3897,39,5,33931.85
7795,3898,64,3,17689.49
7796,3898,35,4,33010.69
7797,3899,16,4,2931.99
7798,3899,3,4,28995.64
7799,3900,124,1,796.22
7800,3900,71,5,3528.52
7801,3901,123,4,612.96
7802,3901,75,2,3049.5
7803,3902,60,4,33321.91
7804,3902,28,4,54101.33
7805,3903,12,2,9596.51
7806,3903,34,3,2255.17
7807,3904,45,2,5214.29
7808,3904,59,3,13085.83
7809,3905,18,4,73820.52
7810,3905,118,5,9811.84
7811,3906,39,1,33931.85
7812,3906,27,4,8040.26
7813,3907,16,1,2931.99
7814,3907,94,2,1858.01
7815,3908,74,3,41552.59
7816,3908,101,1,5781.84
7817,3909,7,1,23330.83
7818,3909,41,4,30082.04
7819,3910,31,4,11490.6
7820,3910,44,1,19789.04
7821,3911,145,5,11360.29
7822,3911,74,1,41552.59
7823,3912,41,4,30082.04
7824,3912,9,5,19098.4
7825,3913,70,2,3243.71
7826,3913,24,3,43820.15
7827,3914,44,1,19789.04
7828,3914,24,5,43820.15
7829,3915,126,1,12459.53
7830,3915,121,5,6772.08
7831,3916,107,2,21829.1
7832,3916,89,4,4655.22
7833,3917,24,3,43820.15
7834,3917,105,2,8125.8
7835,3918,109,5,8516.39
7836,3918,139,4,4159.23
7837,3919,70,4,3243.71
7838,3919,87,1,45649.01
7839,3920,73,3,37272.06
7840,3920,97,5,3939.13
7841,3921,100,1,6854.81
7842,3921,107,2,21829.1
7843,3922,133,3,8127.63
7844,3922,59,4,13085.83
7845,3923,125,3,8947.13
7846,3923,44,5,19789.04
7847,3924,18,5,73820.52
7848,3924,121,1,6772.08
7849,3925,19,2,17787.61
7850,3925,106,2,19681.04
7851,3926,90,3,2864.12
7852,3926,49,1,8217.13
7853,3927,60,2,33321.91
7854,3927,31,1,11490.6
7855,3928,37,4,25059.66
7856,3928,14,4,10437.0
7857,3929,74,3,41552.59
7858,3929,80,4,27401.27
7859,3930,136,2,682.08
7860,3930,147,5,14301.36
7861,3931,6,3,48408.63
7862,3931,149,4,14866.1
7863,3932,23,1,49555.53
7864,3932,62,1,6674.42
7865,3933,54,2,30922.05
7866,3933,122,5,6970.32
7867,3934,30,4,12993.37
7868,3934,19,5,17787.61
7869,3935,86,1,15173.3
7870,3935,42,5,21976.79
7871,3936,119,4,19868.15
7872,3936,113,1,12566.23
7873,3937,110,3,12983.38
7874,3937,73,1,37272.06
7875,3938,54,1,30922.05
7876,3938,82,4,23327.1
7877,3939,113,4,12566.23
7878,3939,23,3,49555.53
7879,3940,4,4,39584.54
7880,3940,150,2,7113.49
7881,3941,101,1,5781.84
7882,3941,12,3,9596.51
7883,3942,73,2,37272.06
7884,3942,143,4,13026.41
7885,3943,56,3,33257.92
7886,3943,126,3,12459.53
7887,3944,10,5,38310.2
7888,3944,129,3,577.07
7889,3945,28,4,54101.33
7890,3945,79,3,33873.61
7891,3946,77,3,23879.21
7892,3946,20,2,81513.85
7893,3947,135,5,11516.05
7894,3947,34,3,2255.17
7895,3948,139,2,4159.23
7896,3948,63,3,29768.75
7897,3949,88,2,48004.49
7898,3949,101,2,5781.84
7899,3950,118,2,9811.84
7900,3950,63,5,29768.75
7901,3951,16,4,2931.99
7902,3951,26,4,72907.28
7903,3952,123,5,612.96
7904,3952,132,5,3011.07
7905,3953,12,3,9596.51
7906,3953,54,5,30922.05
7907,3954,23,1,49555.53
7908,3954,3,4,28995.64
7909,3955,56,1,33257.92
7910,3955,1,3,52539.0
7911,3956,91,1,6848.12
7912,3956,119,4,19868.15
7913,3957,32,3,18206.86
7914,3957,2,3,4930.4
7915,3958,132,4,3011.07
7916,3958,130,4,5954.55
7917,3959,29,4,8346.58
7918,3959,16,4,2931.99
7919,3960,62,2,6674.42
7920,3960,143,2,13026.41
7921,3961,28,1,54101.33
7922,3961,47,1,23383.27
7923,3962,12,5,9596.51
7924,3962,28,1,54101.33
7925,3963,72,5,49059.06
7926,3963,135,5,11516.05
7927,3964,36,1,29242.97
7928,3964,98,5,12384.57
7929,3965,90,1,2864.12
7930,3965,147,5,14301.36
7931,3966,72,4,49059.06
7932,3966,50,5,27118.65
7933,3967,134,2,4785.68
7934,3967,99,3,16689.48
7935,3968,101,5,5781.84
7936,3968,3,4,28995.64
7937,3969,29,1,8346.58
7938,3969,110,1,12983.38
7939,3970,57,2,21935.06
7940,3970,134,2,4785.68
7941,3971,38,2,30726.82
7942,3971,142,2,12489.82
7943,3972,47,2,23383.27
7944,3972,96,2,6710.71
7945,3973,118,3,9811.84
7946,3973,84,4,5359.51
7947,3974,35,4,33010.69
7948,3974,10,3,38310.2
7949,3975,34,3,2255.17
7950,3975,8,1,58505.04
7951,3976,140,5,8987.09
7952,3976,114,2,5726.03
7953,3977,12,4,9596.51
7954,3977,103,3,22522.89
7955,3978,113,4,12566.23
7956,3978,104,4,6130.95
7957,3979,120,5,24465.41
7958,3979,130,4,5954.55
7959,3980,32,2,18206.86
7960,3980,3,5,28995.64
7961,3981,66,5,31441.05
7962,3981,54,5,30922.05
7963,3982,128,2,9263.29
7964,3982,1,1,52539.0
7965,3983,101,4,5781.84
7966,3983,55,2,18034.1
7967,3984,86,4,15173.3
7968,3984,131,5,3599.39
7969,3985,139,4,4159.23
7970,3985,91,4,6848.12
7971,3986,80,5,27401.27
7972,3986,63,4,29768.75
7973,3987,120,1,24465.41
7974,3987,111,1,9188.58
7975,3988,146,4,1905.39
7976,3988,92,1,2654.0
7977,3989,1,2,52539.0
7978,3989,135,1,11516.05
7979,3990,77,1,23879.21
7980,3990,66,2,31441.05
7981,3991,143,5,13026.41
7982,3991,1,1,52539.0
7983,3992,91,2,6848.12
7984,3992,18,3,73820.52
7985,3993,2,1,4930.4
7986,3993,93,5,11413.05
7987,3994,54,3,30922.05
7988,3994,49,3,8217.13
7989,3995,139,3,4159.23
7990,3995,143,3,13026.41
7991,3996,48,3,12824.52
7992,3996,85,4,7335.47
7993,3997,18,3,73820.52
7994,3997,17,4,36162.26
7995,3998,134,3,4785.68
7996,3998,56,4,33257.92
7997,3999,100,1,6854.81
7998,3999,26,5,72907.28
7999,4000,51,2,8341.82
8000,4000,92,4,2654.0
8001,4001,147,5,14301.36
8002,4001,31,4,11490.6
8003,4002,91,2,6848.12
8004,4002,94,2,1858.01
8005,4003,67,4,22314.95
8006,4003,49,4,8217.13
8007,4004,14,3,10437.0
8008,4004,48,3,12824.52
8009,4005,147,5,14301.36
8010,4005,6,3,48408.63
8011,4006,2,1,4930.4
8012,4006,62,5,6674.42
8013,4007,81,5,37707.89
8014,4007,148,5,10266.15
8015,4008,21,5,55484.17
8016,4008,75,2,3049.5
8017,4009,48,3,12824.52
8018,4009,79,3,33873.61
8019,4010,128,3,9263.29
8020,4010,60,3,33321.91
8021,4011,47,3,23383.27
8022,4011,91,1,6848.12
8023,4012,41,2,30082.04
8024,4012,143,4,13026.41
8025,4013,150,3,7113.49
8026,4013,37,5,25059.66
8027,4014,57,5,21935.06
8028,4014,42,1,21976.79
8029,4015,13,4,54402.04
8030,4015,40,5,19403.2
8031,4016,98,5,12384.57
8032,4016,89,2,4655.22
8033,4017,26,1,72907.28
8034,4017,11,4,69215.46
8035,4018,58,3,27146.74
8036,4018,9,1,19098.4
8037,4019,52,2,26084.73
8038,4019,91,4,6848.12
8039,4020,6,3,48408.63
8040,4020,74,1,41552.59
8041,4021,67,5,22314.95
8042,4021,37,2,25059.66
8043,4022,72,2,49059.06
8044,4022,5,2,84081.85
8045,4023,87,5,45649.01
8046,4023,84,5,5359.51
8047,4024,134,5,4785.68
8048,4024,94,3,1858.01
8049,4025,114,2,5726.03
8050,4025,57,5,21935.06
8051,4026,126,3,12459.53
8052,4026,44,4,19789.04
8053,4027,2,5,4930.4
8054,4027,92,3,2654.0
8055,4028,12,2,9596.51
8056,4028,101,2,5781.84
8057,4029,96,5,6710.71
8058,4029,29,3,8346.58
8059,4030,61,3,44878.78
8060,4030,56,5,33257.92
8061,4031,93,5,11413.05
8062,4031,82,4,23327.1
8063,4032,32,4,18206.86
8064,4032,42,1,21976.79
8065,4033,121,1,6772.08
8066,4033,64,4,17689.49
8067,4034,125,5,8947.13
8068,4034,143,5,13026.41
8069,4035,53,4,26871.05
8070,4035,50,4,27118.65
8071,4036,57,1,21935.06
8072,4036,25,3,53524.51
8073,4037,47,4,23383.27
8074,4037,124,2,796.22
8075,4038,120,3,24465.41
8076,4038,139,1,4159.23
8077,4039,32,5,18206.86
8078,4039,78,3,26923.68
8079,4040,140,4,8987.09
8080,4040,137,5,11390.83
8081,4041,5,3,84081.85
8082,4041,39,5,33931.85
8083,4042,26,5,72907.28
8084,4042,73,3,37272.06
8085,4043,13,5,54402.04
8086,4043,6,1,48408.63
8087,4044,43,3,14873.86
8088,4044,83,5,21901.29
8089,4045,117,5,14181.77
8090,4045,40,3,19403.2
8091,4046,119,2,19868.15
8092,4046,29,2,8346.58
8093,4047,6,2,48408.63
8094,4047,41,1,30082.04
8095,4048,60,4,33321.91
8096,4048,63,3,29768.75
8097,4049,78,1,26923.68
8098,4049,94,2,1858.01
8099,4050,52,3,26084.73
8100,4050,1,1,52539.0
8101,4051,107,3,21829.1
8102,4051,118,5,9811.84
8103,4052,93,1,11413.05
8104,4052,107,1,21829.1
8105,4053,59,2,13085.83
8106,4053,128,1,9263.29
8107,4054,138,4,13863.67
8108,4054,91,5,6848.12
8109,4055,82,1,23327.1
8110,4055,6,2,48408.63
8111,4056,18,3,73820.52
8112,4056,103,3,22522.89
8113,4057,67,5,22314.95
8114,4057,27,5,8040.26
8115,4058,53,2,26871.05
8116,4058,43,1,14873.86
8117,4059,101,1,5781.84
8118,4059,91,2,6848.12
8119,4060,82,1,23327.1
8120,4060,21,5,55484.17
8121,4061,21,4,55484.17
8122,4061,124,5,796.22
8123,4062,131,4,3599.39
8124,4062,145,3,11360.29
8125,4063,6,3,48408.63
8126,4063,120,1,24465.41
8127,4064,3,4,28995.64
8128,4064,47,2,23383.27
8129,4065,83,1,21901.29
8130,4065,20,4,81513.85
8131,4066,127,3,1177.88
8132,4066,20,4,81513.85
8133,4067,73,5,37272.06
8134,4067,10,5,38310.2
8135,4068,46,2,32887.05
8136,4068,145,2,11360.29
8137,4069,105,1,8125.8
8138,4069,79,3,33873.61
8139,4070,125,1,8947.13
8140,4070,119,1,19868.15
8141,4071,108,4,13549.63
8142,4071,14,3,10437.0
8143,4072,127,5,1177.88
8144,4072,98,3,12384.57
8145,4073,33,4,21649.9
8146,4073,53,5,26871.05
8147,4074,143,2,13026.41
8148,4074,19,1,17787.61
8149,4075,41,3,30082.04
8150,4075,129,2,577.07
8151,4076,36,1,29242.97
8152,4076,132,5,3011.07
8153,4077,138,4,13863.67
8154,4077,3,1,28995.64
8155,4078,111,2,9188.58
8156,4078,75,3,3049.5
8157,4079,69,3,52834.09
8158,4079,19,4,17787.61
8159,4080,106,1,19681.04
8160,4080,56,4,33257.92
8161,4081,4,2,39584.54
8162,4081,67,1,22314.95
8163,4082,139,3,4159.23
8164,4082,122,5,6970.32
8165,4083,83,2,21901.29
8166,4083,32,3,18206.86
8167,4084,12,2,9596.51
8168,4084,117,3,14181.77
8169,4085,62,5,6674.42
8170,4085,63,5,29768.75
8171,4086,30,5,12993.37
8172,4086,26,4,72907.28
8173,4087,91,3,6848.12
8174,4087,81,5,37707.89
8175,4088,72,5,49059.06
8176,4088,7,4,23330.83
8177,4089,35,1,33010.69
8178,4089,148,3,10266.15
8179,4090,34,4,2255.17
8180,4090,86,5,15173.3
8181,4091,102,1,18592.29
8182,4091,115,2,21162.49
8183,4092,91,1,6848.12
8184,4092,49,2,8217.13
8185,4093,57,1,21935.06
8186,4093,38,1,30726.82
8187,4094,107,5,21829.1
8188,4094,48,2,12824.52
8189,4095,4,3,39584.54
8190,4095,55,5,18034.1
8191,4096,73,3,37272.06
8192,4096,42,5,21976.79
8193,4097,29,2,8346.58
8194,4097,65,5,8035.55
8195,4098,120,5,24465.41
8196,4098,82,4,23327.1
8197,4099,82,2,23327.1
8198,4099,58,2,27146.74
8199,4100,97,4,3939.13
8200,4100,22,1,18186.29
8201,4101,54,5,30922.05
8202,4101,40,1,19403.2
8203,4102,31,5,11490.6
8204,4102,106,2,19681.04
8205,4103,2,3,4930.4
8206,4103,12,2,9596.51
8207,4104,96,3,6710.71
8208,4104,17,2,36162.26
8209,4105,13,5,54402.04
8210,4105,101,2,5781.84
8211,4106,77,2,23879.21
8212,4106,105,3,8125.8
8213,4107,128,4,9263.29
8214,4107,5,4,84081.85
8215,4108,6,2,48408.63
8216,4108,75,3,3049.5
8217,4109,97,2,3939.13
8218,4109,19,3,17787.61
8219,4110,92,3,2654.0
8220,4110,35,4,33010.69
8221,4111,66,2,31441.05
8222,4111,29,4,8346.58
8223,4112,146,1,1905.39
8224,4112,150,3,7113.49
8225,4113,125,3,8947.13
8226,4113,146,3,1905.39
8227,4114,30,5,12993.37
8228,4114,4,3,39584.54
8229,4115,83,3,21901.29
8230,4115,148,1,10266.15
8231,4116,112,3,17873.14
8232,4116,78,4,26923.68
8233,4117,135,2,11516.05
8234,4117,38,3,30726.82
8235,4118,15,5,69325.73
8236,4118,129,5,577.07
8237,4119,100,4,6854.81
8238,4119,104,1,6130.95
8239,4120,28,5,54101.33
8240,4120,114,1,5726.03
8241,4121,4,4,39584.54
8242,4121,69,5,52834.09
8243,4122,142,5,12489.82
8244,4122,4,1,39584.54
8245,4123,107,1,21829.1
8246,4123,141,1,701.97
8247,4124,40,1,19403.2
8248,4124,49,1,8217.13
8249,4125,96,3,6710.71
8250,4125,111,4,9188.58
8251,4126,119,3,19868.15
8252,4126,48,1,12824.52
8253,4127,106,2,19681.04
8254,4127,95,5,15378.47
8255,4128,41,3,30082.04
8256,4128,72,3,49059.06
8257,4129,91,1,6848.12
8258,4129,116,4,6378.97
8259,4130,83,3,21901.29
8260,4130,117,5,14181.77
8261,4131,132,5,3011.07
8262,4131,25,3,53524.51
8263,4132,96,5,6710.71
8264,4132,62,5,6674.42
8265,4133,138,5,13863.67
8266,4133,120,4,24465.41
8267,4134,93,1,11413.05
8268,4134,79,2,33873.61
8269,4135,82,5,23327.1
8270,4135,6,4,48408.63
8271,4136,76,2,5024.14
8272,4136,41,1,30082.04
8273,4137,42,1,21976.79
8274,4137,50,4,27118.65
8275,4138,55,4,18034.1
8276,4138,4,1,39584.54
8277,4139,28,3,54101.33
8278,4139,83,2,21901.29
8279,4140,62,2,6674.42
8280,4140,63,2,29768.75
8281,4141,28,3,54101.33
8282,4141,35,1,33010.69
8283,4142,68,1,19598.26
8284,4142,125,5,8947.13
8285,4143,55,5,18034.1
8286,4143,84,2,5359.51
8287,4144,131,3,3599.39
8288,4144,50,1,27118.65
8289,4145,124,1,796.22
8290,4145,131,3,3599.39
8291,4146,106,4,19681.04
8292,4146,3,5,28995.64
8293,4147,7,2,23330.83
8294,4147,85,1,7335.47
8295,4148,69,5,52834.09
8296,4148,14,2,10437.0
8297,4149,56,2,33257.92
8298,4149,25,2,53524.51
8299,4150,146,2,1905.39
8300,4150,98,1,12384.57
8301,4151,92,4,2654.0
8302,4151,38,1,30726.82
8303,4152,116,2,6378.97
8304,4152,23,1,49555.53
8305,4153,93,4,11413.05
8306,4153,126,4,12459.53
8307,4154,45,2,5214.29
8308,4154,129,4,577.07
8309,4155,92,5,2654.0
8310,4155,34,4,2255.17
8311,4156,60,1,33321.91
8312,4156,25,4,53524.51
8313,4157,20,5,81513.85
8314,4157,15,2,69325.73
8315,4158,9,2,19098.4
8316,4158,135,4,11516.05
8317,4159,149,3,14866.1
8318,4159,41,4,30082.04
8319,4160,55,3,18034.1
8320,4160,2,3,4930.4
8321,4161,76,4,5024.14
8322,4161,92,3,2654.0
8323,4162,19,3,17787.61
8324,4162,103,5,22522.89
8325,4163,134,2,4785.68
8326,4163,41,2,30082.04
8327,4164,149,1,14866.1
8328,4164,141,1,701.97
8329,4165,42,5,21976.79
8330,4165,2,5,4930.4
8331,4166,18,5,73820.52
8332,4166,22,4,18186.29
8333,4167,121,1,6772.08
8334,4167,21,5,55484.17
8335,4168,135,2,11516.05
8336,4168,125,4,8947.13
8337,4169,30,4,12993.37
8338,4169,87,4,45649.01
8339,4170,128,5,9263.29
8340,4170,85,5,7335.47
8341,4171,113,4,12566.23
8342,4171,112,1,17873.14
8343,4172,40,1,19403.2
8344,4172,116,4,6378.97
8345,4173,73,3,37272.06
8346,4173,80,1,27401.27
8347,4174,89,4,4655.22
8348,4174,93,4,11413.05
8349,4175,74,2,41552.59
8350,4175,124,3,796.22
8351,4176,136,2,682.08
8352,4176,76,5,5024.14
8353,4177,20,2,81513.85
8354,4177,38,5,30726.82
8355,4178,30,5,12993.37
8356,4178,4,1,39584.54
8357,4179,47,5,23383.27
8358,4179,94,3,1858.01
8359,4180,129,3,577.07
8360,4180,71,3,3528.52
8361,4181,115,2,21162.49
8362,4181,84,2,5359.51
8363,4182,100,3,6854.81
8364,4182,9,4,19098.4
8365,4183,28,3,54101.33
8366,4183,147,1,14301.36
8367,4184,51,1,8341.82
8368,4184,11,3,69215.46
8369,4185,111,3,9188.58
8370,4185,37,4,25059.66
8371,4186,80,1,27401.27
8372,4186,68,3,19598.26
8373,4187,111,3,9188.58
8374,4187,83,3,21901.29
8375,4188,55,1,18034.1
8376,4188,46,5,32887.05
8377,4189,15,2,69325.73
8378,4189,136,2,682.08
8379,4190,109,3,8516.39
8380,4190,26,2,72907.28
8381,4191,66,4,31441.05
8382,4191,48,5,12824.52
8383,4192,150,2,7113.49
8384,4192,104,2,6130.95
8385,4193,50,4,27118.65
8386,4193,9,1,19098.4
8387,4194,90,1,2864.12
8388,4194,18,2,73820.52
8389,4195,22,2,18186.29
8390,4195,38,2,30726.82
8391,4196,113,4,12566.23
8392,4196,26,3,72907.28
8393,4197,142,3,12489.82
8394,4197,39,3,33931.85
8395,4198,22,1,18186.29
8396,4198,139,4,4159.23
8397,4199,76,2,5024.14
8398,4199,41,2,30082.04
8399,4200,31,5,11490.6
8400,4200,85,5,7335.47
8401,4201,56,1,33257.92
8402,4201,56,2,33257.92
8403,4202,124,3,796.22
8404,4202,126,1,12459.53
8405,4203,52,3,26084.73
8406,4203,8,5,58505.04
8407,4204,114,1,5726.03
8408,4204,138,1,13863.67
8409,4205,69,5,52834.09
8410,4205,95,3,15378.47
8411,4206,59,4,13085.83
8412,4206,38,4,30726.82
8413,4207,69,5,52834.09
8414,4207,28,5,54101.33
8415,4208,119,2,19868.15
8416,4208,30,4,12993.37
8417,4209,142,3,12489.82
8418,4209,35,5,33010.69
8419,4210,123,4,612.96
8420,4210,75,2,3049.5
8421,4211,131,3,3599.39
8422,4211,100,5,6854.81
8423,4212,82,1,23327.1
8424,4212,40,4,19403.2
8425,4213,17,4,36162.26
8426,4213,91,5,6848.12
8427,4214,103,5,22522.89
8428,4214,39,4,33931.85
8429,4215,73,2,37272.06
8430,4215,13,1,54402.04
8431,4216,58,5,27146.74
8432,4216,31,4,11490.6
8433,4217,32,1,18206.86
8434,4217,36,5,29242.97
8435,4218,21,1,55484.17
8436,4218,28,1,54101.33
8437,4219,126,1,12459.53
8438,4219,77,1,23879.21
8439,4220,75,4,3049.5
8440,4220,140,4,8987.09
8441,4221,59,4,13085.83
8442,4221,77,5,23879.21
8443,4222,13,3,54402.04
8444,4222,35,1,33010.69
8445,4223,119,1,19868.15
8446,4223,33,1,21649.9
8447,4224,128,2,9263.29
8448,4224,145,4,11360.29
8449,4225,15,1,69325.73
8450,4225,107,2,21829.1
8451,4226,32,4,18206.86
8452,4226,34,5,2255.17
8453,4227,81,5,37707.89
8454,4227,17,1,36162.26
8455,4228,116,4,6378.97
8456,4228,29,5,8346.58
8457,4229,102,4,18592.29
8458,4229,112,4,17873.14
8459,4230,66,1,31441.05
8460,4230,104,4,6130.95
8461,4231,14,4,10437.0
8462,4231,69,5,52834.09
8463,4232,87,5,45649.01
8464,4232,135,5,11516.05
8465,4233,74,3,41552.59
8466,4233,69,2,52834.09
8467,4234,74,3,41552.59
8468,4234,15,3,69325.73
8469,4235,130,5,5954.55
8470,4235,104,3,6130.95
8471,4236,91,2,6848.12
8472,4236,129,4,577.07
8473,4237,144,3,11019.62
8474,4237,81,1,37707.89
8475,4238,45,4,5214.29
8476,4238,85,2,7335.47
8477,4239,127,4,1177.88
8478,4239,108,4,13549.63
8479,4240,61,1,44878.78
8480,4240,88,3,48004.49
8481,4241,45,3,5214.29
8482,4241,70,1,3243.71
8483,4242,120,5,24465.41
8484,4242,55,2,18034.1
8485,4243,23,1,49555.53
8486,4243,39,4,33931.85
8487,4244,138,1,13863.67
8488,4244,142,4,12489.82
8489,4245,133,3,8127.63
8490,4245,7,4,23330.83
8491,4246,55,3,18034.1
8492,4246,84,5,5359.51
8493,4247,88,4,48004.49
8494,4247,126,4,12459.53
8495,4248,17,1,36162.26
8496,4248,74,3,41552.59
8497,4249,97,5,3939.13
8498,4249,142,2,12489.82
8499,4250,112,2,17873.14
8500,4250,78,2,26923.68
8501,4251,78,2,26923.68
8502,4251,53,3,26871.05
8503,4252,48,5,12824.52
8504,4252,134,4,4785.68
8505,4253,3,1,28995.64
8506,4253,85,2,7335.47
8507,4254,90,1,2864.12
8508,4254,54,4,30922.05
8509,4255,47,4,23383.27
8510,4255,46,3,32887.05
8511,4256,137,4,11390.83
8512,4256,31,5,11490.6
8513,4257,48,1,12824.52
8514,4257,17,3,36162.26
8515,4258,3,5,28995.64
8516,4258,70,5,3243.71
8517,4259,120,3,24465.41
8518,4259,40,4,19403.2
8519,4260,30,3,12993.37
8520,4260,80,4,27401.27
8521,4261,30,2,12993.37
8522,4261,18,4,73820.52
8523,4262,33,4,21649.9
8524,4262,96,4,6710.71
8525,4263,50,2,27118.65
8526,4263,48,1,12824.52
8527,4264,7,4,23330.83
8528,4264,25,1,53524.51
8529,4265,58,4,27146.74
8530,4265,142,5,12489.82
8531,4266,89,2,4655.22
8532,4266,121,3,6772.08
8533,4267,139,1,4159.23
8534,4267,44,2,19789.04
8535,4268,60,3,33321.91
8536,4268,41,2,30082.04
8537,4269,82,5,23327.1
8538,4269,65,3,8035.55
8539,4270,111,2,9188.58
8540,4270,143,2,13026.41
8541,4271,133,3,8127.63
8542,4271,101,1,5781.84
8543,4272,116,3,6378.97
8544,4272,150,1,7113.49
8545,4273,101,5,5781.84
8546,4273,134,1,4785.68
8547,4274,82,3,23327.1
8548,4274,83,4,21901.29
8549,4275,27,2,8040.26
8550,4275,110,1,12983.38
8551,4276,80,4,27401.27
8552,4276,83,1,21901.29
8553,4277,2,3,4930.4
8554,4277,48,3,12824.52
8555,4278,36,3,29242.97
8556,4278,143,3,13026.41
8557,4279,101,3,5781.84
8558,4279,133,5,8127.63
8559,4280,149,2,14866.1
8560,4280,52,2,26084.73
8561,4281,87,4,45649.01
8562,4281,24,4,43820.15
8563,4282,111,5,9188.58
8564,4282,93,2,11413.05
8565,4283,130,3,5954.55
8566,4283,70,1,3243.71
8567,4284,134,3,4785.68
8568,4284,116,4,6378.97
8569,4285,38,4,30726.82
8570,4285,116,2,6378.97
8571,4286,131,1,3599.39
8572,4286,36,4,29242.97
8573,4287,118,1,9811.84
8574,4287,77,1,23879.21
8575,4288,7,3,23330.83
8576,4288,97,3,3939.13
8577,4289,14,5,10437.0
8578,4289,128,5,9263.29
8579,4290,139,1,4159.23
8580,4290,122,2,6970.32
8581,4291,111,1,9188.58
8582,4291,131,5,3599.39
8583,4292,87,4,45649.01
8584,4292,88,2,48004.49
8585,4293,70,3,3243.71
8586,4293,42,1,21976.79
8587,4294,100,3,6854.81
8588,4294,43,1,14873.86
8589,4295,24,1,43820.15
8590,4295,133,1,8127.63
8591,4296,135,2,11516.05
8592,4296,84,3,5359.51
8593,4297,144,3,11019.62
8594,4297,35,1,33010.69
8595,4298,21,2,55484.17
8596,4298,29,3,8346.58
8597,4299,148,3,10266.15
8598,4299,109,2,8516.39
8599,4300,49,2,8217.13
8600,4300,144,1,11019.62
8601,4301,122,5,6970.32
8602,4301,138,3,13863.67
8603,4302,38,4,30726.82
8604,4302,108,5,13549.63
8605,4303,12,1,9596.51
8606,4303,120,4,24465.41
8607,4304,7,4,23330.83
8608,4304,14,3,10437.0
8609,4305,59,2,13085.83
8610,4305,120,1,24465.41
8611,4306,32,5,18206.86
8612,4306,61,4,44878.78
8613,4307,59,5,13085.83
8614,4307,134,4,4785.68
8615,4308,87,1,45649.01
8616,4308,67,2,22314.95
8617,4309,105,3,8125.8
8618,4309,111,2,9188.58
8619,4310,146,4,1905.39
8620,4310,147,1,14301.36
8621,4311,89,3,4655.22
8622,4311,88,2,48004.49
8623,4312,20,5,81513.85
8624,4312,11,5,69215.46
8625,4313,43,4,14873.86
8626,4313,122,1,6970.32
8627,4314,48,3,12824.52
8628,4314,138,3,13863.67
8629,4315,3,3,28995.64
8630,4315,127,4,1177.88
8631,4316,15,5,69325.73
8632,4316,64,1,17689.49
8633,4317,113,2,12566.23
8634,4317,85,3,7335.47
8635,4318,108,1,13549.63
8636,4318,4,4,39584.54
8637,4319,149,4,14866.1
8638,4319,66,1,31441.05
8639,4320,121,4,6772.08
8640,4320,133,3,8127.63
8641,4321,98,3,12384.57
8642,4321,67,5,22314.95
8643,4322,39,3,33931.85
8644,4322,87,5,45649.01
8645,4323,60,2,33321.91
8646,4323,65,5,8035.55
8647,4324,129,4,577.07
8648,4324,146,3,1905.39
8649,4325,79,4,33873.61
8650,4325,140,1,8987.09
8651,4326,2,2,4930.4
8652,4326,46,1,32887.05
8653,4327,114,4,5726.03
8654,4327,71,4,3528.52
8655,4328,93,2,11413.05
8656,4328,18,4,73820.52
8657,4329,96,5,6710.71
8658,4329,87,5,45649.01
8659,4330,108,2,13549.63
